defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
4,6,5,8,308.3417189
4,6,1,9,328.1873298
4,6,2,9,288.9503807
4,6,3,9,240.1526609
4,6,4,9,241.8431482
4,6,5,9,286.2065147
4,6,1,10,360.0561733
4,6,2,10,290.3588433
4,6,3,10,234.2205025
4,6,4,10,237.1672563
4,6,5,10,318.0597688
5,6,1,7,466.5880573
5,6,2,7,431.3878594
5,6,3,7,366.3226733
5,6,4,7,359.6450137
5,6,5,7,240.4451444
5,6,1,8,363.8673926
5,6,2,8,333.3197891
5,6,3,8,287.4659857
5,6,4,8,284.893983
5,6,5,8,246.8558944
5,6,1,9,321.8285127
5,6,2,9,289.9658018
5,6,3,9,243.2176254
5,6,4,9,244.0255153
5,6,5,9,252.5505623
5,6,1,10,349.9377245
5,6,2,10,282.3918641
5,6,3,10,225.8775584
5,6,4,10,228.7215396
5,6,5,10,298.537556
1,7,2,7,938.0760798
1,7,3,7,915.3084852
1,7,4,7,910.5625041
1,7,5,7,780.3144646
1,7,1,8,251.9974296
1,7,2,8,320.8791637
1,7,3,8,396.4839431
1,7,4,8,401.3737066
1,7,5,8,444.7861325
1,7,1,9,267.3700534
1,7,2,9,268.2985478
1,7,3,9,284.1098883
1,7,4,9,288.2848346
1,7,5,9,337.5452979
1,7,1,10,326.346221
1,7,2,10,271.1207213
1,7,3,10,239.6835873
1,7,4,10,244.0222429
1,7,5,10,334.3243782
2,7,3,7,1071.793123
2,7,4,7,1065.844674
2,7,5,7,911.6465549
2,7,1,8,348.0940387
2,7,2,8,255.906491
2,7,3,8,329.1976787
2,7,4,8,336.6652757
2,7,5,8,438.0670534
2,7,1,9,305.784446
2,7,2,9,264.4504159
2,7,3,9,279.5118788
2,7,4,9,284.380973
2,7,5,9,347.6709253
2,7,1,10,341.8269786
2,7,2,10,276.2368535
2,7,3,10,246.7655396
2,7,4,10,251.1292589
2,7,5,10,345.2445272
3,7,4,7,1122.833767
3,7,5,7,956.3646829
3,7,1,8,437.7768595
3,7,2,8,340.5862464
3,7,3,8,241.0732778
3,7,4,8,246.2737841
3,7,5,8,380.2897076
3,7,1,9,359.723151
3,7,2,9,300.6845228
3,7,3,9,236.6259506
3,7,4,9,240.5453005
3,7,5,9,313.3912474
3,7,1,10,373.1076438
3,7,2,10,294.229713
3,7,3,10,231.6240183
3,7,4,10,236.1153166
3,7,5,10,329.9205625
4,7,5,7,958.1229723
4,7,1,8,441.5082864
4,7,2,8,347.1875406
4,7,3,8,244.9036454
4,7,4,8,241.4197632
4,7,5,8,372.4318663
4,7,1,9,361.7748668
4,7,2,9,303.5111637
4,7,3,9,237.7782316
4,7,4,9,238.2727582
4,7,5,9,309.0395754
4,7,1,10,373.6499037
4,7,2,10,295.0770944
4,7,3,10,232.2300651
4,7,4,10,234.5254008
4,7,5,10,326.6658027
5,7,1,8,451.2812209
5,7,2,8,415.0936092
5,7,3,8,345.7425895
5,7,4,8,339.6028235
5,7,5,8,239.0102193
5,7,1,9,352.665624
5,7,2,9,311.3970144
5,7,3,9,254.27853
5,7,4,9,253.6796002
5,7,5,9,247.6758697
5,7,1,10,361.9139269
5,7,2,10,287.9005476
5,7,3,10,225.5246821
5,7,4,10,228.0242747
5,7,5,10,295.5016223
1,8,2,8,914.6817085
1,8,3,8,895.6848643
1,8,4,8,891.2898139
1,8,5,8,753.2621599
1,8,1,9,260.3579911
1,8,2,9,289.5324625
1,8,3,9,347.7361733
1,8,4,9,353.6459363
1,8,5,9,405.9683697
1,8,1,10,321.9806958
1,8,2,10,269.881343
1,8,3,10,247.0014194
1,8,4,10,252.5428528
1,8,5,10,353.7293374
2,8,3,8,1062.197417
2,8,4,8,1056.751527
2,8,5,8,892.863487
2,8,1,9,343.6285411
2,8,2,9,254.6566664
2,8,3,9,319.117431
2,8,4,9,327.6132903
2,8,5,9,426.6667579
2,8,1,10,346.5247457
2,8,2,10,269.5539255
2,8,3,10,252.9991976
2,8,4,10,258.6266034
2,8,5,10,368.1789565
3,8,4,8,1109.730747
3,8,5,8,933.7237615
3,8,1,9,434.9050079
3,8,2,9,341.5882872
3,8,3,9,228.4784505
3,8,4,9,235.8173947
3,8,5,9,375.5120208
3,8,1,10,395.7656697
3,8,2,10,302.1841995
3,8,3,10,225.2261922
3,8,4,10,230.8989472
3,8,5,10,347.2019195
4,8,5,8,935.1120158
4,8,1,9,438.1252817
4,8,2,9,348.3636075
4,8,3,9,233.0760029
4,8,4,9,230.0732788
4,8,5,9,366.9223454
4,8,1,10,396.7602271
4,8,2,10,304.2951925
4,8,3,10,227.1785267
4,8,4,10,228.2367253
4,8,5,10,342.1904166
5,8,1,9,418.7718627
5,8,2,9,376.4520874
5,8,3,9,299.023339
5,8,4,9,294.4516244
5,8,5,9,240.1333482
5,8,1,10,381.2419392
5,8,2,10,298.7916022
5,8,3,10,224.7569112
5,8,4,10,226.6278126
5,8,5,10,290.7157199
1,9,2,9,850.2789132
1,9,3,9,830.7429478
1,9,4,9,827.4266009
1,9,5,9,677.3265085
1,9,1,10,317.2648526
1,9,2,10,273.095653
1,9,3,10,274.5341472
1,9,4,10,282.7945167
1,9,5,10,393.7157841
2,9,3,9,1013.141771
2,9,4,9,1008.823997
2,9,5,9,829.0731299
2,9,1,10,362.0601919
2,9,2,10,260.0666229
2,9,3,10,278.1144709
2,9,4,10,287.4032916
2,9,5,10,418.9148211
3,9,4,9,1051.103098
3,9,5,9,860.2090171
3,9,1,10,443.6479934
3,9,2,10,330.4942512
3,9,3,10,214.0585959
3,9,4,10,223.0287879
3,9,5,10,387.9984329
4,9,5,9,861.698364
4,9,1,10,445.3119147
4,9,2,10,335.2992281
4,9,3,10,219.6725367
4,9,4,10,217.4021256
4,9,5,10,379.5607882
5,9,1,10,419.0498584
5,9,2,10,329.6761883
5,9,3,10,229.8707419
5,9,4,10,229.7467913
5,9,5,10,284.1729999
1,10,2,10,627.0430822
1,10,3,10,593.5992416
1,10,4,10,590.6576687
1,10,5,10,530.1178294
2,10,3,10,712.337017
2,10,4,10,708.0303871
2,10,5,10,597.0228993
3,10,4,10,755.5042012
3,10,5,10,626.8608768
4,10,5,10,629.1312844
