defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
4,6,2,7,17535.17611
4,6,3,7,17535.41295
4,6,4,7,17535.33143
4,6,5,7,17532.77221
4,6,1,8,17539.42784
4,6,2,8,17547.62561
4,6,3,8,17549.4374
4,6,4,8,17549.27755
4,6,5,8,17540.33854
4,6,1,9,17541.67973
4,6,2,9,17554.82788
4,6,3,9,17583.15752
4,6,4,9,17582.90872
4,6,5,9,17544.46872
4,6,1,10,17529.49819
4,6,2,10,17629.69003
4,6,3,10,17646.22541
4,6,4,10,17644.75965
4,6,5,10,17540.01921
5,6,1,7,17529.13626
5,6,2,7,17532.25886
5,6,3,7,17532.65837
5,6,4,7,17532.53002
5,6,5,7,17526.53642
5,6,1,8,17529.9082
5,6,2,8,17537.272
5,6,3,8,17539.04636
5,6,4,8,17538.90481
5,6,5,8,17529.39589
5,6,1,9,17532.46729
5,6,2,9,17545.66704
5,6,3,9,17573.36557
5,6,4,9,17573.11383
5,6,5,9,17534.58017
5,6,1,10,17520.24886
5,6,2,10,17620.39863
5,6,3,10,17636.91513
5,6,4,10,17635.4483
5,6,5,10,17530.39173
1,7,2,7,17576.59871
1,7,3,7,17580.71287
1,7,4,7,17580.55489
1,7,5,7,17567.29172
1,7,1,8,17526.01325
1,7,2,8,17530.65957
1,7,3,8,17532.4792
1,7,4,8,17532.46042
1,7,5,8,17529.66843
1,7,1,9,17530.53112
1,7,2,9,17545.36934
1,7,3,9,17573.06938
1,7,4,9,17572.81646
1,7,5,9,17534.8437
1,7,1,10,17518.85507
1,7,2,10,17619.64767
1,7,3,10,17636.25363
1,7,4,10,17634.79246
1,7,5,10,17530.14499
2,7,3,7,17593.57651
2,7,4,7,17593.53336
2,7,5,7,17579.69856
2,7,1,8,17531.72055
2,7,2,8,17533.13317
2,7,3,8,17534.42491
2,7,4,8,17534.4152
2,7,5,8,17532.92318
2,7,1,9,17540.35421
2,7,2,9,17554.02596
2,7,3,9,17582.92385
2,7,4,9,17582.66705
2,7,5,9,17543.35115
2,7,1,10,17527.69902
2,7,2,10,17627.76444
2,7,3,10,17644.3967
2,7,4,10,17642.93618
2,7,5,10,17538.3568
3,7,4,7,17593.7252
3,7,5,7,17581.7206
3,7,1,8,17533.61748
3,7,2,8,17534.53156
3,7,3,8,17534.7112
3,7,4,8,17534.66885
3,7,5,8,17533.32855
3,7,1,9,17542.35313
3,7,2,9,17556.67591
3,7,3,9,17585.03193
3,7,4,9,17584.76818
3,7,5,9,17545.2593
3,7,1,10,17529.65806
3,7,2,10,17629.74827
3,7,3,10,17646.23639
3,7,4,10,17644.77139
3,7,5,10,17540.17639
4,7,5,7,17581.38245
4,7,1,8,17533.58604
4,7,2,8,17534.51046
4,7,3,8,17534.65726
4,7,4,8,17534.5934
4,7,5,8,17533.19843
4,7,1,9,17542.21122
4,7,2,9,17556.53265
4,7,3,9,17584.86847
4,7,4,9,17584.59146
4,7,5,9,17545.10253
4,7,1,10,17529.52153
4,7,2,10,17629.61292
4,7,3,10,17646.0967
4,7,4,10,17644.63109
4,7,5,10,17540.03004
5,7,1,8,17529.54974
5,7,2,8,17531.75798
5,7,3,8,17532.043
5,7,4,8,17531.9284
5,7,5,8,17527.01347
5,7,1,9,17532.77135
5,7,2,9,17546.33348
5,7,3,9,17573.98141
5,7,4,9,17573.72506
5,7,5,9,17534.19968
5,7,1,10,17520.3699
5,7,2,10,17620.5159
5,7,3,10,17637.00259
5,7,4,10,17635.53427
5,7,5,10,17530.22074
1,8,2,8,17576.44344
1,8,3,8,17580.4412
1,8,4,8,17580.29468
1,8,5,8,17568.09096
1,8,1,9,17528.65872
1,8,2,9,17539.59649
1,8,3,9,17567.27627
1,8,4,9,17567.14014
1,8,5,9,17534.38834
1,8,1,10,17518.51724
1,8,2,10,17620.15513
1,8,3,10,17636.82396
1,8,4,10,17635.35825
1,8,5,10,17530.31919
2,8,3,8,17591.91371
2,8,4,8,17591.90976
2,8,5,8,17579.63262
2,8,1,9,17534.29653
2,8,2,9,17541.95446
2,8,3,9,17569.15229
2,8,4,9,17569.02393
2,8,5,9,17537.47003
2,8,1,10,17528.15508
2,8,2,10,17628.80619
2,8,3,10,17646.0706
2,8,4,10,17644.60075
2,8,5,10,17538.82791
3,8,4,8,17591.42574
3,8,5,8,17581.54116
3,8,1,9,17536.19784
3,8,2,9,17543.26899
3,8,3,9,17569.52296
3,8,4,9,17569.3482
3,8,5,9,17537.91138
3,8,1,10,17530.15604
3,8,2,10,17631.49511
3,8,3,10,17648.10255
3,8,4,10,17646.62006
3,8,5,10,17540.79828
4,8,5,8,17581.22497
4,8,1,9,17536.17276
4,8,2,9,17543.25491
4,8,3,9,17569.45894
4,8,4,9,17569.29033
4,8,5,9,17537.78765
4,8,1,10,17530.01559
4,8,2,10,17631.35371
4,8,3,10,17647.94932
4,8,4,10,17646.4514
4,8,5,10,17540.64754
5,8,1,9,17532.51882
5,8,2,9,17541.10685
5,8,3,9,17567.08543
5,8,4,9,17566.85341
5,8,5,9,17531.90583
5,8,1,10,17520.74988
5,8,2,10,17621.31377
5,8,3,10,17637.86955
5,8,4,10,17636.39202
5,8,5,10,17530.0638
1,9,2,9,17586.76287
1,9,3,9,17593.43856
1,9,4,9,17593.17418
1,9,5,9,17574.00963
1,9,1,10,17515.84408
1,9,2,10,17613.48948
1,9,3,10,17630.30634
1,9,4,10,17628.96057
1,9,5,10,17529.07903
2,9,3,9,17641.27762
2,9,4,9,17641.21887
2,9,5,9,17592.91656
2,9,1,10,17524.81666
2,9,2,10,17618.50473
2,9,3,10,17634.92909
2,9,4,10,17633.61467
2,9,5,10,17535.62131
3,9,4,9,17683.4608
3,9,5,9,17623.24929
3,9,1,10,17527.43815
3,9,2,10,17621.12051
3,9,3,10,17635.62535
3,9,4,10,17634.30458
3,9,5,10,17536.9251
4,9,5,9,17622.82274
4,9,1,10,17527.38479
4,9,2,10,17621.1068
4,9,3,10,17635.60245
4,9,4,10,17634.16789
4,9,5,10,17536.7813
5,9,1,10,17520.91059
5,9,2,10,17616.4036
5,9,3,10,17631.36169
5,9,4,10,17629.89149
5,9,5,10,17528.17682
1,10,2,10,17664.748
1,10,3,10,17683.70527
1,10,4,10,17682.12124
1,10,5,10,17568.61129
2,10,3,10,17793.76524
2,10,4,10,17792.22062
2,10,5,10,17677.38433
3,10,4,10,17809.69051
3,10,5,10,17695.49848
4,10,5,10,17693.83203
