defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
4,6,3,8,118.9499729
4,6,4,8,117.7825068
4,6,5,8,131.1883385
4,6,1,9,155.4378412
4,6,2,9,140.5967573
4,6,3,9,118.2214118
4,6,4,9,118.1354235
4,6,5,9,141.1349598
4,6,1,10,196.8117954
4,6,2,10,145.4691911
4,6,3,10,117.8707644
4,6,4,10,118.8788388
4,6,5,10,179.6040981
5,6,1,7,144.295683
5,6,2,7,145.4327832
5,6,3,7,130.7697321
5,6,4,7,130.9680018
5,6,5,7,122.301694
5,6,1,8,144.9334482
5,6,2,8,140.9725938
5,6,3,8,123.2777956
5,6,4,8,123.3673916
5,6,5,8,125.7902691
5,6,1,9,158.2603782
5,6,2,9,142.5549824
5,6,3,9,121.4604947
5,6,4,9,121.7827582
5,6,5,9,139.4393924
5,6,1,10,199.5352295
5,6,2,10,148.4867114
5,6,3,10,121.0716822
5,6,4,10,122.2251896
5,6,5,10,180.8424591
1,7,2,7,198.5484101
1,7,3,7,171.4994892
1,7,4,7,170.1461485
1,7,5,7,157.7409386
1,7,1,8,140.2045702
1,7,2,8,150.2606708
1,7,3,8,137.940591
1,7,4,8,139.2619323
1,7,5,8,146.0514443
1,7,1,9,157.0751337
1,7,2,9,146.500524
1,7,3,9,133.903268
1,7,4,9,135.2380117
1,7,5,9,156.0724676
1,7,1,10,202.0288331
1,7,2,10,152.0201876
1,7,3,10,133.524921
1,7,4,10,135.4465355
1,7,5,10,195.9163191
2,7,3,7,204.5217046
2,7,4,7,202.7274965
2,7,5,7,171.9875581
2,7,1,8,154.1972988
2,7,2,8,134.1284508
2,7,3,8,139.5762043
2,7,4,8,141.5782199
2,7,5,8,148.4087298
2,7,1,9,161.0053429
2,7,2,9,138.9407473
2,7,3,9,132.2910361
2,7,4,9,133.900476
2,7,5,9,155.2007434
2,7,1,10,201.9098668
2,7,2,10,147.4037146
2,7,3,10,131.68599
2,7,4,10,133.6311545
2,7,5,10,194.8108889
3,7,4,7,215.2089199
3,7,5,7,179.4269083
3,7,1,8,149.2166137
3,7,2,8,147.2243231
3,7,3,8,116.2053866
3,7,4,8,121.0643044
3,7,5,8,139.3642946
3,7,1,9,156.9053613
3,7,2,9,142.3568847
3,7,3,9,116.2057878
3,7,4,9,119.5488207
3,7,5,9,144.8580903
3,7,1,10,196.0124943
3,7,2,10,145.2019473
3,7,3,10,116.2073023
3,7,4,10,119.3415315
3,7,5,10,181.1141353
4,7,5,7,181.4145368
4,7,1,8,149.4986562
4,7,2,8,148.4770891
4,7,3,8,120.7052581
4,7,4,8,117.6352222
4,7,5,8,138.9269871
4,7,1,9,157.4357799
4,7,2,9,143.1715774
4,7,3,9,118.8265801
4,7,4,9,118.0496675
4,7,5,9,144.5170646
4,7,1,10,197.101481
4,7,2,10,145.9500638
4,7,3,10,118.1332649
4,7,4,10,118.8082163
4,7,5,10,180.8981819
5,7,1,8,148.1393192
5,7,2,8,146.4843332
5,7,3,8,129.0863981
5,7,4,8,129.7630082
5,7,5,8,125.316321
5,7,1,9,160.2948455
5,7,2,9,144.8278264
5,7,3,9,122.9196904
5,7,4,9,122.8953406
5,7,5,9,138.997547
5,7,1,10,200.5273912
5,7,2,10,149.5987905
5,7,3,10,122.1913711
5,7,4,10,123.0646338
5,7,5,10,180.4752636
1,8,2,8,199.5059049
1,8,3,8,167.2857423
1,8,4,8,166.1824632
1,8,5,8,159.7509206
1,8,1,9,156.3669713
1,8,2,9,155.5427853
1,8,3,9,139.0559607
1,8,4,9,140.3517912
1,8,5,9,161.3294779
1,8,1,10,201.7521404
1,8,2,10,154.8324297
1,8,3,10,137.9269634
1,8,4,10,139.6925677
1,8,5,10,200.2271177
2,8,3,8,198.2277512
2,8,4,8,196.5448926
2,8,5,8,169.9269326
2,8,1,9,169.6007534
2,8,2,9,138.0190486
2,8,3,9,136.2509867
2,8,4,9,138.1020593
2,8,5,9,160.1844786
2,8,1,10,203.3404275
2,8,2,10,146.6643775
2,8,3,10,133.8576943
2,8,4,10,135.664651
2,8,5,10,197.6584857
3,8,4,8,209.522823
3,8,5,8,175.6256377
3,8,1,9,160.8401934
3,8,2,9,147.5838384
3,8,3,9,116.2061892
3,8,4,9,121.2344752
3,8,5,9,151.7481122
3,8,1,10,196.5183941
3,8,2,10,145.9547503
3,8,3,10,116.207171
3,8,4,10,119.8227321
3,8,5,10,183.7478174
4,8,5,8,177.9958655
4,8,1,9,161.0773741
4,8,2,9,148.4443044
4,8,3,9,120.570116
4,8,4,9,117.938846
4,8,5,9,151.5531054
4,8,1,10,197.4294104
4,8,2,10,146.6418395
4,8,3,10,118.7079336
4,8,4,10,118.7401864
4,8,5,10,183.3905179
5,8,1,9,164.2328377
5,8,2,9,150.5000133
5,8,3,9,128.5174782
5,8,4,9,128.5353541
5,8,5,9,138.7767918
5,8,1,10,203.3491209
5,8,2,10,152.8688846
5,8,3,10,125.5833914
5,8,4,10,125.906459
5,8,5,10,180.3793609
1,9,2,9,209.4104
1,9,3,9,166.1748422
1,9,4,9,165.4713599
1,9,5,9,180.6707074
1,9,1,10,202.2575092
1,9,2,10,168.2054416
1,9,3,10,153.6131659
1,9,4,10,155.0384815
1,9,5,10,215.243011
2,9,3,9,178.3408055
2,9,4,9,176.6026746
2,9,5,9,173.7173794
2,9,1,10,213.1710514
2,9,2,10,145.8941019
2,9,3,10,138.294498
2,9,4,10,139.6771621
2,9,5,10,202.5971969
3,9,4,9,191.9454601
3,9,5,9,175.7987838
3,9,1,10,196.8627027
3,9,2,10,146.8564044
3,9,3,10,116.2086833
3,9,4,10,121.2019794
3,9,5,10,188.9678053
4,9,5,9,178.9815077
4,9,1,10,197.6944456
4,9,2,10,147.2700288
4,9,3,10,120.3530633
4,9,4,10,118.5870926
4,9,5,10,189.1413906
5,9,1,10,216.2900189
5,9,2,10,166.6361688
5,9,3,10,139.7393585
5,9,4,10,139.0756532
5,9,5,10,180.6623113
1,10,2,10,264.6788412
1,10,3,10,197.1087799
1,10,4,10,197.7648057
1,10,5,10,260.024254
2,10,3,10,148.0034128
2,10,4,10,147.2489885
2,10,5,10,208.7575272
3,10,4,10,163.6444217
3,10,5,10,206.2250873
4,10,5,10,211.4437748
