defect1_1,defect1_2,defect2_1,defect2_2,total_power
4,6,2,7,16.01067699
4,6,3,7,15.55558123
4,6,4,7,15.47439445
4,6,5,7,12.95401771
4,6,1,8,14.24392762
4,6,2,8,15.92889912
4,6,3,8,15.50582294
4,6,4,8,15.48033486
4,6,5,8,14.19136769
4,6,1,9,17.56740579
4,6,2,9,15.81707269
4,6,3,9,15.47311029
4,6,4,9,15.46735639
4,6,5,9,17.57450145
4,6,1,10,30.51113447
4,6,2,10,15.64233149
4,6,3,10,15.44272721
4,6,4,10,15.44322326
4,6,5,10,30.59298306
5,6,1,7,5.560175357
5,6,2,7,13.03149295
5,6,3,7,12.42553179
5,6,4,7,12.43247972
5,6,5,7,12.22972681
5,6,1,8,6.391231893
5,6,2,8,12.94223658
5,6,3,8,12.38249627
5,6,4,8,12.33891332
5,6,5,8,13.62898525
5,6,1,9,8.739692844
5,6,2,9,12.80875223
5,6,3,9,12.35574609
5,6,4,9,12.27423977
5,6,5,9,16.80822924
5,6,1,10,18.59668955
5,6,2,10,12.5943113
5,6,3,10,12.33631255
5,6,4,10,12.22941998
5,6,5,10,28.89114423
1,7,2,7,17.93593358
1,7,3,7,12.98223372
1,7,4,7,13.0319649
1,7,5,7,5.901924122
1,7,1,8,13.42732117
1,7,2,8,15.38094799
1,7,3,8,12.9293944
1,7,4,8,12.98126466
1,7,5,8,6.782666026
1,7,1,9,16.619127
1,7,2,9,14.08846517
1,7,3,9,12.89416529
1,7,4,9,12.93752367
1,7,5,9,9.217962709
1,7,1,10,28.45448975
1,7,2,10,13.30163276
1,7,3,10,12.86784203
1,7,4,10,12.89296158
1,7,5,10,19.26205807
2,7,3,7,16.07559792
2,7,4,7,16.08063498
2,7,5,7,13.55447009
2,7,1,8,17.3399619
2,7,2,8,15.91075762
2,7,3,8,15.94504428
2,7,4,8,15.97107289
2,7,5,8,14.83195306
2,7,1,9,20.02331073
2,7,2,9,15.93410928
2,7,3,9,15.89509578
2,7,4,9,15.91977229
2,7,5,9,18.26810338
2,7,1,10,32.83582795
2,7,2,10,15.90180536
2,7,3,10,15.85894172
2,7,4,10,15.87432173
2,7,5,10,31.52950508
3,7,4,7,16.13768532
3,7,5,7,13.04373144
3,7,1,8,14.19082206
3,7,2,8,15.90546108
3,7,3,8,15.40986854
3,7,4,8,15.51604016
3,7,5,8,14.15987329
3,7,1,9,17.50163946
3,7,2,9,15.77596943
3,7,3,9,15.40372051
3,7,4,9,15.45510951
3,7,5,9,17.48695531
3,7,1,10,30.42165826
3,7,2,10,15.59437078
3,7,3,10,15.38590672
3,7,4,10,15.40906982
3,7,5,10,30.43989612
4,7,5,7,13.33769128
4,7,1,8,14.25055372
4,7,2,8,15.93570389
4,7,3,8,15.52436366
4,7,4,8,15.45476897
4,7,5,8,14.28713926
4,7,1,9,17.57086883
4,7,2,9,15.81246108
4,7,3,9,15.4701167
4,7,4,9,15.45103712
4,7,5,9,17.65249817
4,7,1,10,30.51956684
4,7,2,10,15.63441678
4,7,3,10,15.4354443
4,7,4,10,15.43143231
4,7,5,10,30.67120205
5,7,1,8,6.741283675
5,7,2,8,13.45367779
5,7,3,8,12.88175561
5,7,4,8,12.91698874
5,7,5,8,13.1819426
5,7,1,9,9.106654135
5,7,2,9,13.31048335
5,7,3,9,12.83782752
5,7,4,9,12.80645111
5,7,5,9,16.37386109
5,7,1,10,19.03680763
5,7,2,10,13.08412552
5,7,3,10,12.81297313
5,7,4,10,12.73259494
5,7,5,10,28.35279609
1,8,2,8,20.57699731
1,8,3,8,14.20123855
1,8,4,8,14.25134258
1,8,5,8,7.651798857
1,8,1,9,16.07587351
1,8,2,9,17.00159719
1,8,3,9,14.14311785
1,8,4,9,14.18971269
1,8,5,9,10.11952328
1,8,1,10,27.83847423
1,8,2,10,15.21393805
1,8,3,10,14.10787774
1,8,4,10,14.13530267
1,8,5,10,20.28739353
2,8,3,8,15.97196381
2,8,4,8,15.97692819
2,8,5,8,14.787091
2,8,1,9,21.88308195
2,8,2,9,15.82864938
2,8,3,9,15.84791389
2,8,4,9,15.86899718
2,8,5,9,18.2196128
2,8,1,10,34.22570015
2,8,2,10,15.81980496
2,8,3,10,15.80098575
2,8,4,10,15.81488175
2,8,5,10,31.49270061
3,8,4,8,16.02918251
3,8,5,8,14.26100263
3,8,1,9,17.50020037
3,8,2,9,15.77425563
3,8,3,9,15.3804753
3,8,4,9,15.45761285
3,8,5,9,17.49736516
3,8,1,10,30.41844491
3,8,2,10,15.58148181
3,8,3,10,15.36867457
3,8,4,10,15.39541715
3,8,5,10,30.43943126
4,8,5,8,14.64018993
4,8,1,9,17.56427377
4,8,2,9,15.80308557
4,8,3,9,15.47076433
4,8,4,9,15.42101988
4,8,5,9,17.78329418
4,8,1,10,30.51309089
4,8,2,10,15.61676945
4,8,3,10,15.41962675
4,8,4,10,15.40891082
4,8,5,10,30.79505921
5,8,1,9,10.04479214
5,8,2,9,14.62476428
5,8,3,9,14.11541928
5,8,4,9,14.21475947
5,8,5,9,15.91113023
5,8,1,10,20.09658934
5,8,2,10,14.3745276
5,8,3,10,14.07764929
5,8,4,10,14.06788179
5,8,5,10,27.7670616
1,9,2,9,27.53579132
1,9,3,9,17.48872357
1,9,4,9,17.53963553
1,9,5,9,12.58662738
1,9,1,10,26.84783866
1,9,2,10,20.86818891
1,9,3,10,17.43048089
1,9,4,10,17.46310997
1,9,5,10,22.98508714
2,9,3,9,15.801335
2,9,4,9,15.80614945
2,9,5,9,18.09475013
2,9,1,10,37.48851598
2,9,2,10,15.69517613
2,9,3,10,15.70366948
2,9,4,10,15.71502855
2,9,5,10,31.34189753
3,9,4,9,15.84933405
3,9,5,9,17.54778239
3,9,1,10,30.3994335
3,9,2,10,15.56355071
3,9,3,10,15.34321051
3,9,4,10,15.38014495
3,9,5,10,30.43247018
4,9,5,9,18.1503504
4,9,1,10,30.48175117
4,9,2,10,15.58970505
4,9,3,10,15.39979693
4,9,4,10,15.37515921
4,9,5,10,31.04204514
5,9,1,10,22.87933337
5,9,2,10,17.79216066
5,9,3,10,17.43662383
5,9,4,10,17.63373789
5,9,5,10,26.81194175
1,10,2,10,53.26575394
1,10,3,10,30.35685274
1,10,4,10,30.40609565
1,10,5,10,34.06636
2,10,3,10,15.55221463
2,10,4,10,15.55547464
2,10,5,10,30.95871556
3,10,4,10,15.58280779
3,10,5,10,30.42384008
4,10,5,10,31.83447996
