defect1_1,defect1_2,defect2_1,defect2_2,total_voltage
4,6,2,7,0.178229765
4,6,3,7,0.163995603
4,6,4,7,0.15733242
4,6,5,7,20.25530952
4,6,1,8,22.08764605
4,6,2,8,0.177386222
4,6,3,8,0.160495523
4,6,4,8,0.157551404
4,6,5,8,22.96071019
4,6,1,9,28.62690131
4,6,2,9,0.176209262
4,6,3,9,0.158989239
4,6,4,9,0.157582829
4,6,5,9,29.33537082
4,6,1,10,46.66223547
4,6,2,10,0.173984351
4,6,3,10,0.158060167
4,6,4,10,0.15748075
4,6,5,10,47.20024079
5,6,1,7,37.39017125
5,6,2,7,18.00559068
5,6,3,7,17.98154044
5,6,4,7,19.04310091
5,6,5,7,20.76297274
5,6,1,8,40.37904081
5,6,2,8,18.00467374
5,6,3,8,17.98062526
5,6,4,8,18.80164932
5,6,5,8,24.63852353
5,6,1,9,47.07330322
5,6,2,9,18.00327031
5,6,3,9,17.98007029
5,6,4,9,18.61679196
5,6,5,9,32.02506271
5,6,1,10,65.5197902
5,6,2,10,18.00051695
5,6,3,10,17.97967112
5,6,4,10,18.47072453
5,6,5,10,51.15824602
1,7,2,7,37.79784875
1,7,3,7,19.16836408
1,7,4,7,19.1707601
1,7,5,7,38.62748612
1,7,1,8,23.48297324
1,7,2,8,31.4851008
1,7,3,8,19.1676551
1,7,4,8,19.17015846
1,7,5,8,41.64307041
1,7,1,9,30.88441662
1,7,2,9,27.67739522
1,7,3,9,19.16724392
1,7,4,9,19.16970975
1,7,5,9,48.38545908
1,7,1,10,50.04317491
1,7,2,10,25.12816649
1,7,3,10,19.1669513
1,7,4,10,19.16923994
1,7,5,10,66.95082029
2,7,3,7,0.179439081
2,7,4,7,0.179089131
2,7,5,7,19.19334716
2,7,1,8,34.9891924
2,7,2,8,0.177077046
2,7,3,8,0.177421988
2,7,4,8,0.177800555
2,7,5,8,22.11201162
2,7,1,9,38.05917997
2,7,2,9,0.17890334
2,7,3,9,0.176492733
2,7,4,9,0.177221388
2,7,5,9,28.65469884
2,7,1,10,53.29047933
2,7,2,10,0.179813389
2,7,3,10,0.175822389
2,7,4,10,0.176711209
2,7,5,10,46.69989452
3,7,4,7,0.194496291
3,7,5,7,19.17160321
3,7,1,8,22.08506292
3,7,2,8,0.176953407
3,7,3,8,0.154902561
3,7,4,8,0.162794135
3,7,5,8,22.08527262
3,7,1,9,28.62390499
3,7,2,9,0.175062267
3,7,3,9,0.154841518
3,7,4,9,0.159106109
3,7,5,9,28.62394509
3,7,1,10,46.65830993
3,7,2,10,0.172294173
3,7,3,10,0.154664158
3,7,4,10,0.157310789
3,7,5,10,46.658699
4,7,5,7,20.65472888
4,7,1,8,22.08776793
4,7,2,8,0.177497692
4,7,3,8,0.163269325
4,7,4,8,0.157147107
4,7,5,8,23.26479151
4,7,1,9,28.62699533
4,7,2,9,0.176187199
4,7,3,9,0.159818729
4,7,4,9,0.157274154
4,7,5,9,29.57373819
4,7,1,10,46.66244098
4,7,2,10,0.17392233
4,7,3,10,0.158344247
4,7,4,10,0.157218566
4,7,5,10,47.37470359
5,7,1,8,41.64224437
5,7,2,8,19.1923264
5,7,3,8,19.16789316
5,7,4,8,20.28943673
5,7,5,8,23.47768423
5,7,1,9,48.38322321
5,7,2,9,19.19086483
5,7,3,9,19.16701305
5,7,4,9,20.01736102
5,7,5,9,30.87909135
5,7,1,10,66.94628238
5,7,2,10,19.18801225
5,7,3,10,19.16649864
5,7,4,10,19.80360505
5,7,5,10,50.04067817
1,8,2,8,43.32012608
1,8,3,8,22.08531021
1,8,4,8,22.08789565
1,8,5,8,44.69798591
1,8,1,9,30.02817218
1,8,2,9,35.40068309
1,8,3,9,22.08458942
1,8,4,9,22.08722423
1,8,5,9,51.51457528
1,8,1,10,49.24300719
1,8,2,10,30.67469589
1,8,3,10,22.08419295
1,8,4,10,22.08664915
1,8,5,10,70.26769149
2,8,3,8,0.178365183
2,8,4,8,0.178032175
2,8,5,8,22.11192888
2,8,1,9,42.97158617
2,8,2,9,0.176295242
2,8,3,9,0.176389092
2,8,4,9,0.176773418
2,8,5,9,28.65475222
2,8,1,10,56.22897547
2,8,2,10,0.177514953
2,8,3,10,0.17546892
2,8,4,10,0.176151585
2,8,5,10,46.70078825
3,8,4,8,0.193313407
3,8,5,8,22.08799489
3,8,1,9,28.62391448
3,8,2,9,0.175421199
3,8,3,9,0.154608044
3,8,4,9,0.161139877
3,8,5,9,28.62423582
3,8,1,10,46.65828034
3,8,2,10,0.172324536
3,8,3,10,0.154490988
3,8,4,10,0.157600694
3,8,5,10,46.65870895
4,8,5,8,23.78739531
4,8,1,9,28.62700728
4,8,2,9,0.176119734
4,8,3,9,0.161925146
4,8,4,9,0.156824721
4,8,5,9,29.97557417
4,8,1,10,46.66251918
4,8,2,10,0.173756644
4,8,3,10,0.15875777
4,8,4,10,0.156846508
4,8,5,10,47.66675438
5,8,1,9,51.51306608
5,8,2,9,22.11032144
5,8,3,9,22.08491835
5,8,4,9,23.33056554
5,8,5,9,30.02447978
5,8,1,10,70.26382695
5,8,2,10,22.10724722
5,8,3,10,22.08419318
5,8,4,10,22.97937927
5,8,5,10,49.24113736
1,9,2,9,55.47513873
1,9,3,9,28.6238744
1,9,4,9,28.62686487
1,9,5,9,58.47025443
1,9,1,10,48.72061052
1,9,2,10,43.40404274
1,9,3,10,28.62321734
1,9,4,10,28.62606073
1,9,5,10,77.58128192
2,9,3,9,0.176515992
2,9,4,9,0.176215232
2,9,5,9,28.65396328
2,9,1,10,62.6321233
2,9,2,10,0.174653025
2,9,3,10,0.174748261
2,9,4,10,0.175136529
2,9,5,10,46.70047066
3,9,4,9,0.191203706
3,9,5,9,28.62570393
3,9,1,10,46.65809286
3,9,2,10,0.172457282
3,9,3,10,0.154235768
3,9,4,10,0.158648302
3,9,5,10,46.65865373
4,9,5,9,30.79973199
4,9,1,10,46.6623616
4,9,2,10,0.173486091
4,9,3,10,0.159896243
4,9,4,10,0.156356436
4,9,5,10,48.25599251
5,9,1,10,77.57911331
5,9,2,10,28.65040509
5,9,3,10,28.62369955
5,9,4,10,30.08450444
5,9,5,10,48.71946157
1,10,2,10,87.42952743
1,10,3,10,46.65767208
1,10,4,10,46.6616953
1,10,5,10,97.60647851
2,10,3,10,0.173357006
2,10,4,10,0.173114151
2,10,5,10,46.69665562
3,10,4,10,0.187229354
3,10,5,10,46.65865086
4,10,5,10,50.06680307
