defect1_1,defect1_2,defect2_1,defect2_2,total_power
3,5,5,9,2863.07467104418
3,5,1,10,3227.94723549618
3,5,2,10,4992.28698445303
3,5,3,10,4560.4678076495
3,5,4,10,4600.29275822908
3,5,5,10,3135.60095558344
4,5,5,5,2766.11155343238
4,5,1,6,2803.42812467353
4,5,2,6,4907.17578316727
4,5,3,6,4634.65101400607
4,5,4,6,4587.11441154026
4,5,5,6,2574.79104296465
4,5,1,7,2855.33595724147
4,5,2,7,4924.05405923399
4,5,3,7,4606.41101954529
4,5,4,7,4584.2981989867
4,5,5,7,2599.25323006521
4,5,1,8,2962.48851988775
4,5,2,8,4953.19313642015
4,5,3,8,4596.73372614223
4,5,4,8,4592.79445615959
4,5,5,8,2698.99324551185
4,5,1,9,3115.56662743429
4,5,2,9,4997.72407954523
4,5,3,9,4595.4255089975
4,5,4,9,4605.54010790782
4,5,5,9,2851.5373969014
4,5,1,10,3258.16840494384
4,5,2,10,5019.42250188223
4,5,3,10,4593.71880522749
4,5,4,10,4602.28103696588
4,5,5,10,3140.55651943288
5,5,1,6,711.67788870822
5,5,2,6,2891.93878319669
5,5,3,6,2616.9463959302
5,5,4,6,2574.7911154465
5,5,5,6,2514.02006340221
5,5,1,7,758.883416480628
5,5,2,7,2901.79022513601
5,5,3,7,2598.48439485363
5,5,4,7,2547.83227828149
5,5,5,7,2492.2373514735
5,5,1,8,851.190564115188
5,5,2,8,2929.75674812146
5,5,3,8,2585.46869186769
5,5,4,8,2549.9830737428
5,5,5,8,2513.04576592588
5,5,1,9,969.778522812626
5,5,2,9,2974.86798934848
5,5,3,9,2581.15915053142
5,5,4,9,2557.31996244235
5,5,5,9,2584.27467059139
5,5,1,10,1031.9574660736
5,5,2,10,2992.04873281682
5,5,3,10,2578.89937892527
5,5,4,10,2585.97470398657
5,5,5,10,2759.49205091259
1,6,2,6,2633.47048953869
1,6,3,6,2779.13898254528
1,6,4,6,2806.06626247486
1,6,5,6,708.429595800087
1,6,1,7,2818.5675162081
1,6,2,7,2638.16191733135
1,6,3,7,2784.91200454062
1,6,4,7,2807.5798920051
1,6,5,7,744.409108889889
1,6,1,8,2881.31154378879
1,6,2,8,2669.47460388459
1,6,3,8,2785.02828636024
1,6,4,8,2810.36803970187
1,6,5,8,822.695790081425
1,6,1,9,2989.09415114586
1,6,2,9,2716.97070514108
1,6,3,9,2777.14194714209
1,6,4,9,2814.65480825006
1,6,5,9,933.994065876066
1,6,1,10,3112.99132541725
1,6,2,10,2863.21809239211
1,6,3,10,2778.49697890887
1,6,4,10,2813.97084034482
1,6,5,10,1109.63885222046
2,6,3,6,4893.45612329061
2,6,4,6,4900.33229408857
2,6,5,6,2891.73712113944
2,6,1,7,2722.73150889223
2,6,2,7,4932.30619445593
2,6,3,7,4895.35515638588
2,6,4,7,4910.14046941754
2,6,5,7,2939.62043131923
2,6,1,8,2871.92543950829
2,6,2,8,4987.45935339091
2,6,3,8,4892.48018517323
2,6,4,8,4916.62764367892
2,6,5,8,3041.34831670238
2,6,1,9,3059.11919318014
2,6,2,9,5050.26021514005
2,6,3,9,4893.06722376611
2,6,4,9,4925.43580523582
2,6,5,9,3199.57996017554
2,6,1,10,3367.6224374244
2,6,2,10,5119.51722285247
2,6,3,10,4894.13997038495
2,6,4,10,4929.10837341734
2,6,5,10,3490.10767559604
3,6,4,6,4892.99811083578
3,6,5,6,2778.21949052452
3,6,1,7,2829.38215967966
3,6,2,7,4908.29603750421
3,6,3,7,4554.80231366288
3,6,4,7,4636.09531938155
3,6,5,7,2676.87628624894
3,6,1,8,2938.92738109862
3,6,2,8,4934.9365001017
3,6,3,8,4555.25847177795
3,6,4,8,4610.88595202835
3,6,5,8,2731.28332983939
3,6,1,9,3083.53569224249
3,6,2,9,4975.76478894416
3,6,3,9,4555.00045521189
3,6,4,9,4605.39337466286
3,6,5,9,2867.47180973079
3,6,1,10,3228.19470442043
3,6,2,10,4990.89264272955
3,6,3,10,4562.41726674142
3,6,4,10,4603.75211034707
3,6,5,10,3136.59159716457
4,6,5,6,2766.11158070173
4,6,1,7,2855.04643462213
4,6,2,7,4920.33435488929
4,6,3,7,4633.43718525583
4,6,4,7,4588.20652725659
4,6,5,7,2637.53676437634
4,6,1,8,2962.42856006831
4,6,2,8,4953.0598418713
4,6,3,8,4607.43201898992
4,6,4,8,4588.264634846
4,6,5,8,2699.90670809392
4,6,1,9,3115.70685231699
4,6,2,9,4997.80657317051
4,6,3,9,4598.92532401093
4,6,4,9,4603.07593446482
4,6,5,9,2846.89497340425
4,6,1,10,3258.7289092065
4,6,2,10,5019.62233376584
4,6,3,10,4594.8841068355
4,6,4,10,4599.41912197864
4,6,5,10,3136.29542346663
5,6,1,7,743.819159051762
5,6,2,7,2904.91214450059
5,6,3,7,2605.22109905198
5,6,4,7,2557.61645341272
5,6,5,7,2534.70893809428
5,6,1,8,829.273684251091
5,6,2,8,2933.14935333515
5,6,3,8,2583.10290716373
5,6,4,8,2544.25227343902
5,6,5,8,2557.40183723676
5,6,1,9,936.049353035278
5,6,2,9,2978.69462972404
5,6,3,9,2577.49763672763
5,6,4,9,2547.05521563333
5,6,5,9,2631.20795419655
5,6,1,10,970.495125977188
5,6,2,10,2996.86249470176
5,6,3,10,2573.24488615714
5,6,4,10,2569.97157453453
5,6,5,10,2813.75251842924
1,7,2,7,2688.75376886138
1,7,3,7,2833.82993366411
1,7,4,7,2858.19981802934
1,7,5,7,778.455204421042
1,7,1,8,2926.23352687336
1,7,2,8,2659.96153369187
1,7,3,8,2836.45972066227
1,7,4,8,2858.90281032094
1,7,5,8,850.47119101838
1,7,1,9,3041.46688338637
1,7,2,9,2673.57586808032
1,7,3,9,2833.30921568921
1,7,4,9,2863.37829192793
1,7,5,9,952.412858467563
1,7,1,10,3177.85606184582
1,7,2,10,2765.2524550055
1,7,3,10,2830.79699057417
1,7,4,10,2866.00123604925
1,7,5,10,1109.04307265653
2,7,3,7,4908.63735256525
2,7,4,7,4915.53765487302
2,7,5,7,2952.65557359423
2,7,1,8,2837.10305496557
2,7,2,8,4960.67591692082
2,7,3,8,4912.08280866146
2,7,4,8,4927.52132122588
2,7,5,8,3055.45162387698
2,7,1,9,3034.28585473
2,7,2,9,5036.42200337669
2,7,3,9,4911.62504593043
2,7,4,9,4938.77041830848
2,7,5,9,3217.20338866105
2,7,1,10,3348.27720172396
2,7,2,10,5099.7350434391
2,7,3,10,4911.60969834084
2,7,4,10,4945.45662759028
2,7,5,10,3511.87911517288
3,7,4,7,4907.44213111378
3,7,5,7,2832.94488346289
3,7,1,8,2937.42493981483
3,7,2,8,4938.65732444593
3,7,3,8,4557.77195809232
3,7,4,8,4639.61254321559
3,7,5,8,2783.01766792376
3,7,1,9,3082.68913472083
3,7,2,9,4979.86597077574
3,7,3,9,4555.5527153252
3,7,4,9,4616.26850357621
3,7,5,9,2879.47378313773
3,7,1,10,3228.51646892393
3,7,2,10,4993.27303741894
3,7,3,10,4558.01508969538
3,7,4,10,4606.92259651739
3,7,5,10,3138.35126921817
4,7,5,7,2820.5792228498
4,7,1,8,2964.85232984996
4,7,2,8,4952.42466351928
4,7,3,8,4632.42161027559
4,7,4,8,4593.72404901631
4,7,5,8,2743.49980635128
4,7,1,9,3116.94972871468
4,7,2,9,4999.53450998003
4,7,3,9,4607.89762202133
4,7,4,9,4601.695552842
4,7,5,9,2848.56640521525
4,7,1,10,3260.51688115648
4,7,2,10,5018.97004308257
4,7,3,10,4598.68844421831
4,7,4,10,4597.50908335878
4,7,5,10,3133.04463712981
5,7,1,8,853.102766958577
5,7,2,8,2981.70193523657
5,7,3,8,2652.45024758097
5,7,4,8,2592.00529392869
5,7,5,8,2624.84611454321
5,7,1,9,949.655983801611
5,7,2,9,3028.40655219574
5,7,3,9,2629.15363316628
5,7,4,9,2588.18146453097
5,7,5,9,2698.61045789663
5,7,1,10,955.249298972764
5,7,2,10,3048.42784843126
5,7,3,10,2620.95128471852
5,7,4,10,2606.00663699877
5,7,5,10,2882.19706345367
1,8,2,8,2802.78943429225
1,8,3,8,2942.62212488036
1,8,4,8,2967.82634517562
1,8,5,8,928.221773082034
1,8,1,9,3098.56383048359
1,8,2,9,2736.34608534583
1,8,3,9,2940.39901393417
1,8,4,9,2972.69532066475
1,8,5,9,1027.34765315311
1,8,1,10,3251.83834190215
1,8,2,10,2743.23372068755
1,8,3,10,2940.77261648426
1,8,4,10,2975.79242610815
1,8,5,10,1174.70781546091
2,8,3,8,4942.96401055492
2,8,4,8,4950.92306595534
2,8,5,8,3087.26085449534
2,8,1,9,3008.30176321445
2,8,2,9,5011.91236267123
2,8,3,9,4946.6070956229
2,8,4,9,4968.02012273042
2,8,5,9,3250.6051770891
2,8,1,10,3336.31077918991
2,8,2,10,5083.26128062831
2,8,3,10,4940.22921981136
2,8,4,10,4971.68334824257
2,8,5,10,3553.99493975305
3,8,4,8,4941.81765928011
3,8,5,8,2941.62246213516
3,8,1,9,3085.7390624253
3,8,2,9,4987.38168811527
3,8,3,9,4558.02903313577
3,8,4,9,4640.59826120187
3,8,5,9,2927.75706502708
3,8,1,10,3229.1020451906
3,8,2,10,4997.85441345625
3,8,3,10,4564.86815097953
3,8,4,10,4613.49494262175
3,8,5,10,3142.64993584478
4,8,5,8,2928.84484003431
4,8,1,9,3119.87523381322
4,8,2,9,5005.67172411631
4,8,3,9,4629.24993799594
4,8,4,9,4601.34103380291
4,8,5,9,2886.7771807728
4,8,1,10,3263.99504682058
4,8,2,10,5023.22075726292
4,8,3,10,4609.81896604493
4,8,4,10,4596.10279382669
4,8,5,10,3132.30068506005
5,8,1,9,1021.22099757914
5,8,2,9,3135.10473580074
5,8,3,9,2744.40540966636
5,8,4,9,2684.36679575208
5,8,5,9,2769.72877635409
5,8,1,10,1010.86841611413
5,8,2,10,3158.94410874987
5,8,3,10,2722.28185258762
5,8,4,10,2689.93961473323
5,8,5,10,2954.33320409447
1,9,2,9,2984.78835997689
1,9,3,9,3092.1881495742
1,9,4,9,3126.42053463188
1,9,5,9,1124.64277898196
1,9,1,10,3330.25375922755
1,9,2,10,2878.77452266157
1,9,3,10,3084.36656444754
1,9,4,10,3129.62234903208
1,9,5,10,1279.75946601613
2,9,3,9,4999.87941362105
2,9,4,9,5009.27380821154
2,9,5,9,3305.79478909899
2,9,1,10,3329.84358467249
2,9,2,10,5075.7134598116
2,9,3,10,4983.8389998258
2,9,4,10,5009.51656845496
2,9,5,10,3623.3576803931
3,9,4,9,5001.09811089279
3,9,5,9,3090.73781456739
3,9,1,10,3230.65796017757
3,9,2,10,5004.0883633875
3,9,3,10,4567.51694179774
3,9,4,10,4630.24521833023
3,9,5,10,3158.46328680391
4,9,5,9,3078.32752962872
4,9,1,10,3270.13485895801
4,9,2,10,5030.58108805472
4,9,3,10,4627.72893634257
4,9,4,10,4610.62071752036
4,9,5,10,3140.90833440835
5,9,1,10,1117.7066448747
5,9,2,10,3335.9379234983
5,9,3,10,2879.24932305355
5,9,4,10,2832.65289927491
5,9,5,10,3028.64470122102
1,10,2,10,3346.64479147242
1,10,3,10,3234.32170094349
1,10,4,10,3276.27951398554
1,10,5,10,1295.60689197112
2,10,3,10,5026.48172638593
2,10,4,10,5035.10391299075
2,10,5,10,3674.47252702794
3,10,4,10,5024.10175865744
3,10,5,10,3233.6740365677
4,10,5,10,3234.74433727946
