defect1_1,defect1_2,defect2_1,defect2_2,total_power
3,5,3,10,1245297.61682331
3,5,4,10,1244839.77198207
3,5,5,10,1217919.38965046
4,5,5,5,1163736.00801376
4,5,1,6,1226637.38172597
4,5,2,6,1230959.70000112
4,5,3,6,1236786.14540139
4,5,4,6,1237185.85933102
4,5,5,6,1230446.7390708
4,5,1,7,1232691.81090727
4,5,2,7,1233563.06884369
4,5,3,7,1235796.6149428
4,5,4,7,1235712.07559733
4,5,5,7,1234201.36717288
4,5,1,8,1232968.61164228
4,5,2,8,1232291.45051528
4,5,3,8,1234017.6664471
4,5,4,8,1233946.31696791
4,5,5,8,1234029.8851773
4,5,1,9,1233044.46431231
4,5,2,9,1240377.97121347
4,5,3,9,1244796.55287571
4,5,4,9,1244633.69968028
4,5,5,9,1235428.02332523
4,5,1,10,1218706.25467553
4,5,2,10,1239342.18973474
4,5,3,10,1245225.10699588
4,5,4,10,1244767.25241496
4,5,5,10,1217849.12681291
5,5,1,6,1220183.13813052
5,5,2,6,1226139.09281258
5,5,3,6,1230206.5183149
5,5,4,6,1230446.73906996
5,5,5,6,1236615.0410081
5,5,1,7,1227495.77619663
5,5,2,7,1231932.20578083
5,5,3,7,1234142.67660257
5,5,4,7,1234109.21299423
5,5,5,7,1237771.61727811
5,5,1,8,1228687.81027631
5,5,2,8,1232230.1860053
5,5,3,8,1233960.20208384
5,5,4,8,1233894.57511285
5,5,5,8,1229705.58633851
5,5,1,9,1228882.22471885
5,5,2,9,1240279.08991911
5,5,3,9,1244630.09549017
5,5,4,9,1244470.13731017
5,5,5,9,1231139.56917259
5,5,1,10,1214737.60558031
5,5,2,10,1240010.85157483
5,5,3,10,1245819.67980068
5,5,4,10,1245366.72826732
5,5,5,10,1213598.81257588
1,6,2,6,1154496.77984506
1,6,3,6,1164508.82711207
1,6,4,6,1164992.30061758
1,6,5,6,1172859.81324607
1,6,1,7,1235780.37377966
1,6,2,7,1229183.74240623
1,6,3,7,1226864.38174322
1,6,4,7,1226604.46699712
1,6,5,7,1220237.82796917
1,6,1,8,1239535.49251965
1,6,2,8,1231894.39786011
1,6,3,8,1233027.99823817
1,6,4,8,1232916.44867539
1,6,5,8,1227851.97599476
1,6,1,9,1227964.88581253
1,6,2,9,1239527.00930739
1,6,3,9,1243845.11439009
1,6,4,9,1243681.36928529
1,6,5,9,1230362.47894007
1,6,1,10,1213851.05001418
1,6,2,10,1239224.28180489
1,6,3,10,1245042.24061565
1,6,4,10,1244589.72534019
1,6,5,10,1212921.05512788
2,6,3,6,1158314.57828717
2,6,4,6,1159006.65168103
2,6,5,6,1169942.17547413
2,6,1,7,1229270.31912206
2,6,2,7,1235641.55727642
2,6,3,7,1231331.6320286
2,6,4,7,1230935.63731085
2,6,5,7,1226206.3577545
2,6,1,8,1231916.78206006
2,6,2,8,1232170.46669453
2,6,3,8,1234012.46192681
2,6,4,8,1233906.54791149
2,6,5,8,1232387.64305113
2,6,1,9,1231566.84983988
2,6,2,9,1238819.36240455
2,6,3,9,1243287.0302265
2,6,4,9,1243124.36088646
2,6,5,9,1233929.0964494
2,6,1,10,1217206.28633686
2,6,2,10,1237758.34115999
2,6,3,10,1243652.23199623
2,6,4,10,1243194.80067094
2,6,5,10,1216343.88062863
3,6,4,6,1150918.50506039
3,6,5,6,1164465.4662371
3,6,1,7,1226947.07381945
3,6,2,7,1231332.28815266
3,6,3,7,1237244.00440043
3,6,4,7,1236763.62136117
3,6,5,7,1230274.54123363
3,6,1,8,1232976.69708509
3,6,2,8,1233942.18770917
3,6,3,8,1236230.1670435
3,6,4,8,1236145.79703945
3,6,5,8,1234601.90851272
3,6,1,9,1233132.07009295
3,6,2,9,1240516.52293466
3,6,3,9,1244945.95087331
3,6,4,9,1244783.59463792
3,6,5,9,1235589.97210795
3,6,1,10,1218780.52493653
3,6,2,10,1239417.46952325
3,6,3,10,1245299.03325338
3,6,4,10,1244841.27009318
3,6,5,10,1217936.48122619
4,6,5,6,1163736.00801454
4,6,1,7,1226686.24997167
4,6,2,7,1230935.61803599
4,6,3,7,1236762.88956795
4,6,4,7,1237163.86723561
4,6,5,7,1230514.63512082
4,6,1,8,1232864.20444069
4,6,2,8,1233835.68853212
4,6,3,8,1236145.1496984
4,6,4,8,1236060.47647983
4,6,5,8,1234567.33155779
4,6,1,9,1233058.24583237
4,6,2,9,1240444.28045592
4,6,3,9,1244874.01438303
4,6,4,9,1244711.54743018
4,6,5,9,1235523.22637348
4,6,1,10,1218713.64955309
4,6,2,10,1239345.34200661
4,6,3,10,1245226.59665364
4,6,4,10,1244768.82232331
4,6,5,10,1217866.1612909
5,6,1,7,1220223.6426812
5,6,2,7,1226108.92965268
5,6,3,7,1230175.78653988
5,6,4,7,1230417.10718852
5,6,5,7,1236666.80350953
5,6,1,8,1227649.68564658
5,6,2,8,1232164.32736518
5,6,3,8,1234448.89323623
5,6,4,8,1234415.74020111
5,6,5,8,1238063.21953407
5,6,1,9,1228760.06594495
5,6,2,9,1240286.53607331
5,6,3,9,1244702.86486469
5,6,4,9,1244546.60049646
5,6,5,9,1231176.48865281
5,6,1,10,1214728.31967298
5,6,2,10,1240011.84151575
5,6,3,10,1245823.51743907
5,6,4,10,1245370.91849414
5,6,5,10,1213558.53854667
1,7,2,7,1160203.1460626
1,7,3,7,1170077.44313001
1,7,4,7,1170561.06966952
1,7,5,7,1172988.78710534
1,7,1,8,1235940.09804496
1,7,2,8,1229428.85598822
1,7,3,8,1227187.99957052
1,7,4,8,1226928.09865932
1,7,5,8,1220589.95649604
1,7,1,9,1239539.31258125
1,7,2,9,1239956.5740367
1,7,3,9,1243760.22571585
1,7,4,9,1243557.57975255
1,7,5,9,1229321.98487748
1,7,1,10,1213925.15901134
1,7,2,10,1239306.8686161
1,7,3,10,1245071.09304711
1,7,4,10,1244614.01183648
1,7,5,10,1212825.93273707
2,7,3,7,1158241.53994775
2,7,4,7,1158936.73461597
2,7,5,7,1169987.93210532
2,7,1,8,1229424.12618743
2,7,2,8,1235902.16105968
2,7,3,8,1231658.10729521
2,7,4,8,1231261.41255225
2,7,5,8,1226546.59243042
2,7,1,9,1227606.96978784
2,7,2,9,1240314.11204742
2,7,3,9,1244855.17937249
2,7,4,9,1244657.87524772
2,7,5,9,1229542.12556958
2,7,1,10,1217263.01276326
2,7,2,10,1237782.96834305
2,7,3,10,1243701.78790525
2,7,4,10,1243243.73527484
2,7,5,10,1216352.47363562
3,7,4,7,1150804.11038582
3,7,5,7,1164514.44151796
3,7,1,8,1227095.06432565
3,7,2,8,1231584.44548616
3,7,3,8,1237579.55372284
3,7,4,8,1237097.67096989
3,7,5,8,1230623.51757333
3,7,1,9,1228723.49557942
3,7,2,9,1242094.34623338
3,7,3,9,1247091.53755313
3,7,4,9,1246915.97353894
3,7,5,9,1231813.54988036
3,7,1,10,1214313.03567446
3,7,2,10,1239470.93084042
3,7,3,10,1245365.52848659
3,7,4,10,1244908.06202589
3,7,5,10,1218015.59714322
4,7,5,7,1163787.78644448
4,7,1,8,1226834.60077437
4,7,2,8,1231188.26375671
4,7,3,8,1237098.13823421
4,7,4,8,1237500.15961655
4,7,5,8,1230864.56724084
4,7,1,9,1228608.33838589
4,7,2,9,1241988.14656428
4,7,3,9,1247007.2256525
4,7,4,9,1246831.53424811
4,7,5,9,1231775.81144632
4,7,1,10,1214239.15578791
4,7,2,10,1239398.59253889
4,7,3,10,1245293.8344428
4,7,4,10,1244836.33197221
4,7,5,10,1217949.32074369
5,7,1,8,1220410.18934213
5,7,2,8,1226387.05788153
5,7,3,8,1230530.2611563
5,7,4,8,1230772.20652557
5,7,5,8,1237045.96512537
5,7,1,9,1227745.63672096
5,7,2,9,1240255.2645559
5,7,3,9,1245236.01396459
5,7,4,9,1245112.52622167
5,7,5,9,1239488.27964779
5,7,1,10,1209985.4722864
5,7,2,10,1240060.10506668
5,7,3,10,1245935.83230859
5,7,4,10,1245487.33337602
5,7,5,10,1213637.65492847
1,8,2,8,1160635.42657456
1,8,3,8,1170540.3589077
1,8,4,8,1171021.75859556
1,8,5,8,1173483.33950451
1,8,1,9,1236010.3391882
1,8,2,9,1237451.73523968
1,8,3,9,1237793.47102777
1,8,4,9,1237440.7128622
1,8,5,9,1221969.43370363
1,8,1,10,1222526.31994588
1,8,2,10,1239756.67859574
1,8,3,10,1245022.14213049
1,8,4,10,1244527.35006878
1,8,5,10,1211813.27854116
2,8,3,8,1158869.62710867
2,8,4,8,1159568.61678813
2,8,5,8,1170581.9479402
2,8,1,9,1224955.62922391
2,8,2,9,1244126.40215704
2,8,3,9,1242570.1794989
2,8,4,9,1242081.37853697
2,8,5,9,1223464.95625132
2,8,1,10,1208030.9138049
2,8,2,10,1239315.00389275
2,8,3,10,1245316.78231844
2,8,4,10,1244823.75292581
2,8,5,10,1211200.34942912
3,8,4,8,1151446.34795854
3,8,5,8,1165224.72754508
3,8,1,9,1222626.00641279
3,8,2,9,1239851.37733677
3,8,3,9,1248585.64944432
3,8,4,9,1248014.55434134
3,8,5,9,1227655.13875824
3,8,1,10,1214237.79612572
3,8,2,10,1241109.2273998
3,8,3,10,1247584.04878649
3,8,4,10,1247112.51951066
3,8,5,10,1213490.03778123
4,8,5,8,1164504.53278785
4,8,1,9,1222363.76906641
4,8,2,9,1239456.41636886
4,8,3,9,1248110.02822893
4,8,4,9,1248419.96713522
4,8,5,9,1227901.03220433
4,8,1,10,1214125.7691197
4,8,2,10,1241003.03748777
4,8,3,10,1247499.36032754
4,8,4,10,1247028.29311355
4,8,5,10,1213454.04992786
5,8,1,9,1220570.03619569
5,8,2,9,1234562.2128309
5,8,3,9,1241478.96466065
5,8,4,9,1241632.69951846
5,8,5,9,1238697.44067905
5,8,1,10,1209039.05918542
5,8,2,10,1240109.66774932
5,8,3,10,1246529.20052634
5,8,4,10,1246113.50243194
5,8,5,10,1226857.4593733
1,9,2,9,1169328.38258826
1,9,3,9,1181007.20521678
1,9,4,9,1181376.83383444
1,9,5,9,1180570.3107404
1,9,1,10,1217244.71398869
1,9,2,10,1237131.20178367
1,9,3,10,1239022.21757656
1,9,4,10,1238384.63536733
1,9,5,10,1204536.99315422
2,9,3,9,1180112.15990343
2,9,4,9,1180641.81341475
2,9,5,9,1180241.64375748
2,9,1,10,1206563.57398221
2,9,2,10,1243741.38580828
2,9,3,10,1243653.14225442
2,9,4,10,1242878.22006376
2,9,5,10,1206205.81144378
3,9,4,9,1178331.63341094
3,9,5,9,1178368.80021202
3,9,1,10,1209755.09570037
3,9,2,10,1239718.60975252
3,9,3,10,1249746.01611029
3,9,4,10,1248894.54931737
3,9,5,10,1210634.02233631
4,9,5,9,1177588.93805848
4,9,1,10,1209484.36228974
4,9,2,10,1239321.23621891
4,9,3,10,1249269.45936846
4,9,4,10,1249282.07108614
4,9,5,10,1210868.86853836
5,9,1,10,1202233.97443497
5,9,2,10,1234581.51553323
5,9,3,10,1242769.67947558
5,9,4,10,1242627.06631139
5,9,5,10,1221435.03796873
1,10,2,10,1168557.86739253
1,10,3,10,1182630.68947852
1,10,4,10,1182718.84993384
1,10,5,10,1162423.64620384
2,10,3,10,1197096.22970481
2,10,4,10,1197397.87854867
2,10,5,10,1181039.55882303
3,10,4,10,1193565.08737153
3,10,5,10,1179906.87239222
4,10,5,10,1178803.78259307
